scenario,run,seed,coupon_target_annual,bond_term_ticks,tick,num_pools,num_assets,transactions_per_tick,swap_volume_usd_tick,route_success_rate_tick,repayment_volume_usd,loan_issuance_volume_usd,debt_outstanding_usd,fee_pool_cumulative_usd,fee_clc_cumulative_usd,claims_unpaid_usd_tick,household_cash_stress_ratio,stable_liquidity_leakage_ratio_tick,expected_cash_return_coverage,expected_voucher_return_coverage,expected_verified_report_exposure,strong_pool_share,moderate_pool_share,weak_pool_share,potential_nodes,potential_edges,potential_component_count,potential_largest_component_share,potential_avg_degree,potential_edge_top_share,potential_edge_hhi,realized_nodes,realized_edges,realized_component_count,realized_largest_component_share,realized_avg_degree,realized_edge_top_share,realized_edge_hhi
stress_cash_stable_leakage,2,4200103,0.12,52,52,125,127,352,73761.48915869147,0.959731543624161,2433.5375183292517,49.73347845271494,67544.19460918484,10177.877140756824,10177.877140756824,0.0,0.264,0.059584388738918644,0.0887523572,0.586870339866976,971.8731865620003,0.296,0.144,0.56,125,2955,2,0.992,47.28,0.002566661913589049,0.0009009972699658692,125,758,2,0.992,12.128,0.02133649429545118,0.0056183449555787185
stress_high_coupon,1,5000102,0.12,52,4,125,127,192,115054.02118810902,0.6982758620689655,251.27819661272528,232.3970696007133,60441.2462298443,1263.3678158105758,1263.3678158105758,0.0,0.272,0.02806960213363735,0.12502724,0.5815926307001303,187.2607079158638,0.184,0.192,0.624,125,1544,2,0.992,24.704,0.003035559410234172,0.0009744931770433328,125,393,8,0.944,6.288,0.01443001443001443,0.003933376227748522
stress_high_coupon,1,5000102,0.12,52,8,125,127,215,125940.08176973365,0.93,9063.919830821002,6.897512174912002,49403.39341489598,2362.348592799213,2362.348592799213,0.0,0.2,0.05277635800166145,0.12502724,0.5815926307001303,289.9129660747518,0.184,0.192,0.624,125,1780,2,0.992,28.48,0.0028625954198473282,0.0009817156472363045,125,562,2,0.992,8.992,0.017094017094017096,0.003585567991576185
stress_high_coupon,1,5000102,0.12,52,12,125,127,252,105408.44974319654,0.9438202247191011,6201.674614251967,0.0,61389.15206980511,3722.3014802482417,3722.3014802482417,0.0,0.136,0.05226730387603553,0.12502724,0.5815926307001303,382.7330428344807,0.184,0.192,0.624,125,2001,2,0.992,32.016,0.002631578947368421,0.000957617728531856,125,621,2,0.992,9.936,0.018922254216371864,0.0037502362616694653
stress_high_coupon,1,5000102,0.12,52,16,125,127,243,124814.57403571878,0.9318181818181818,5419.605285206992,91.65652930241924,67885.75062174605,5017.551988181165,5017.551988181165,0.0,0.184,0.052438108260592434,0.12502724,0.5815926307001303,468.1018008555429,0.184,0.192,0.624,125,2195,2,0.992,35.12,0.0029193801931282283,0.0009452217685536525,125,658,2,0.992,10.528,0.019134530468060053,0.004128476103479763
stress_high_coupon,1,5000102,0.12,52,20,125,127,308,111861.82737676777,0.9789029535864979,2145.776371481875,0.0,72587.1302642808,6135.048192323195,6135.048192323195,0.0,0.208,0.05178347463686952,0.12502724,0.5815926307001303,547.490499727154,0.184,0.192,0.624,125,2393,2,0.992,38.288,0.0027537372147915028,0.0009306282309288919,125,669,2,0.992,10.704,0.01981300089047195,0.004399728338655285
stress_high_coupon,1,5000102,0.12,52,24,125,127,305,155637.2795022932,0.9467680608365019,6503.121005188121,2.0,91926.39085414173,8021.004187592859,8021.004187592859,0.0,0.272,0.05118265114689089,0.12502724,0.5815926307001303,604.7532390489847,0.184,0.192,0.624,125,2591,2,0.992,41.456,0.0026214610276127227,0.0009157857095647195,125,674,2,0.992,10.784,0.021412139444346133,0.004713782740739194
stress_high_coupon,1,5000102,0.12,52,28,125,127,326,84067.63289524245,0.9133333333333333,3012.0206471988727,163.1368781028754,70857.57370965426,8397.01868151319,8397.01868151319,0.0,0.264,0.051818444119738405,0.12502724,0.5815926307001303,672.7652147139646,0.184,0.192,0.624,125,2760,2,0.992,44.16,0.0024291497975708503,0.0008982019046370207,125,691,2,0.992,11.056,0.019191327278054497,0.004708046112788618
stress_high_coupon,1,5000102,0.12,52,32,125,127,344,169223.09963990233,0.9523809523809523,8334.694464915365,0.0,96034.34511149011,10364.584774245996,10364.584774245996,0.0,0.232,0.051147472655946644,0.12502724,0.5815926307001303,720.0448195355305,0.184,0.192,0.624,125,2886,2,0.992,46.176,0.0024246097893620244,0.0008939577444506199,125,693,2,0.992,11.088,0.019433299899699098,0.004839524843336429
stress_high_coupon,1,5000102,0.12,52,36,125,127,347,98380.29180878504,0.9362416107382551,13702.5107472999,455.7080283696122,87789.13196129854,11102.107993282378,11102.107993282378,0.0,0.248,0.05187329682974096,0.12502724,0.5815926307001303,773.671144228894,0.184,0.192,0.624,125,2944,2,0.992,47.104,0.0025810151993117293,0.0009117810600379023,125,706,2,0.992,11.296,0.019039282197176936,0.0048891827273661054
stress_high_coupon,1,5000102,0.12,52,40,125,127,365,129720.9659420805,0.9721254355400697,1817.4248751734995,155.4910541777322,88859.4868939235,11924.505197094577,11924.505197094577,0.0,0.24,0.05145765924668362,0.12502724,0.5815926307001303,824.4967069498691,0.184,0.192,0.624,125,2966,2,0.992,47.456,0.002605595172792101,0.0009356581909284336,125,711,2,0.992,11.376,0.020151869158878503,0.004947931830533476
stress_high_coupon,1,5000102,0.12,52,44,125,127,359,124763.98804848925,0.9642857142857143,6797.127565167418,54.76769486424968,106317.84322793818,13597.99956270728,13597.99956270728,0.0,0.248,0.05193559593669677,0.12502724,0.5815926307001303,860.3091857230942,0.184,0.192,0.624,125,2968,2,0.992,47.488,0.0025874982976984884,0.000941122595215707,125,713,2,0.992,11.408,0.019827059131801904,0.005051319922769676
stress_high_coupon,1,5000102,0.12,52,48,125,127,337,85882.72137942533,0.9331103678929766,6095.829461566209,95.39547099140918,78219.84829697371,14072.26919680454,14072.26919680454,0.0,0.224,0.05209761368824693,0.12502724,0.5815926307001303,898.3898376184992,0.184,0.192,0.624,125,2968,2,0.992,47.488,0.0025462342535513267,0.0009621876903910753,125,714,2,0.992,11.424,0.018589132507149667,0.00507793421569854
stress_high_coupon,1,5000102,0.12,52,52,125,127,377,115268.4109052528,0.9832775919732442,4715.089381562655,222.96365836103612,101311.4357259762,15799.04393286924,15799.04393286924,0.0,0.256,0.052186190852996875,0.12502724,0.5815926307001303,933.0162097452435,0.184,0.192,0.624,125,2968,2,0.992,47.488,0.0027624309392265192,0.0009294588077287018,125,717,2,0.992,11.472,0.017645357246167198,0.005152280394472393
stress_high_coupon,2,5000103,0.12,52,4,125,127,208,136171.04184170836,0.74,1343.8685925566037,148.26065766016225,59397.14473770607,1289.0361041388667,1289.0361041388667,0.0,0.232,0.0362286215727969,0.127496344,0.5725679953484426,173.8639359611505,0.272,0.104,0.624,125,1543,2,0.992,24.688,0.0032258064516129032,0.0009484168277092314,125,358,12,0.912,5.728,0.016260162601626018,0.00419062727212638
stress_high_coupon,2,5000103,0.12,52,8,125,127,167,122541.49410122566,0.8673469387755102,2841.5306971587074,14.240409670687189,65400.267527778706,2359.290506765427,2359.290506765427,0.0,0.168,0.05952858879605399,0.127496344,0.5725679953484426,304.00974464988656,0.272,0.104,0.624,125,1792,2,0.992,28.672,0.0029712776493892373,0.0009762567002523532,125,546,3,0.984,8.736,0.015086206896551725,0.0034949299775399656
