scenario,coupon_target_annual,bond_term_ticks,tick,metric,mean,p05,p50,p95,n
regenbond_lp_injection,0.06,260,39,expected_verified_report_exposure,812.7545208980467,799.210642100544,801.3529215427579,834.2795192442516,3
regenbond_lp_injection,0.06,260,39,expected_voucher_return_coverage,0.590488240148629,0.5859177889044644,0.5863269363717228,0.597971604036628,3
regenbond_lp_injection,0.06,260,39,fee_pool_cumulative_usd,13903.099686189782,12455.470176753643,13074.615118899392,15930.668392729196,3
regenbond_lp_injection,0.06,260,39,household_cash_stress_ratio,0.2853333333333333,0.2664,0.288,0.3024,3
regenbond_lp_injection,0.06,260,39,loan_issuance_volume_usd,2.5687654221090037,1.0999999999999999,2.0,4.435666639694309,3
regenbond_lp_injection,0.06,260,39,potential_avg_degree,46.64000000000001,46.4336,46.448,46.9808,3
regenbond_lp_injection,0.06,260,39,potential_largest_component_share,0.992,0.992,0.992,0.992,3
regenbond_lp_injection,0.06,260,39,realized_avg_degree,11.376,11.1632,11.408,11.5664,3
regenbond_lp_injection,0.06,260,39,realized_largest_component_share,0.992,0.992,0.992,0.992,3
regenbond_lp_injection,0.06,260,39,repayment_volume_usd,3113.0388929669084,1681.211342071153,3841.6676675245644,4034.8263016723054,3
regenbond_lp_injection,0.06,260,39,route_success_rate_tick,0.8602080512887659,0.8244218211500092,0.8557046979865772,0.899146628739055,3
regenbond_lp_injection,0.06,260,39,swap_volume_usd_tick,73735.34497067255,56975.1267894471,72212.89877494176,91561.27548890957,3
regenbond_lp_injection,0.06,260,39,transactions_per_tick,330.0,308.1,318.0,360.29999999999995,3
regenbond_lp_injection,0.06,260,52,bond_annualized_fee_yield,0.16320407354965857,0.13978489737205851,0.14583698009806229,0.19878021514337607,3
regenbond_lp_injection,0.06,260,52,bond_coupon_coverage_ratio,2.72006789249431,2.329748289534309,2.430616334967705,3.3130035857229343,3
regenbond_lp_injection,0.06,260,52,bond_coupon_shortfall_usd,0.0,0.0,0.0,0.0,3
regenbond_lp_injection,0.06,260,52,bond_cumulative_fee_return_usd,65281.629419863435,55913.95894882341,58334.792039224914,79512.08605735043,3
regenbond_lp_injection,0.06,260,52,debt_outstanding_usd,138700.98109796303,124047.10736665073,129324.07571581556,159918.6885967785,3
regenbond_lp_injection,0.06,260,52,expected_cash_return_coverage,0.13285249333333335,0.1304852832,0.131831208,0.1359346032,3
regenbond_lp_injection,0.06,260,52,expected_verified_report_exposure,924.2488789289083,902.9125782652369,913.890407775261,952.836109400133,3
regenbond_lp_injection,0.06,260,52,expected_voucher_return_coverage,0.590488240148629,0.5859177889044644,0.5863269363717228,0.597971604036628,3
regenbond_lp_injection,0.06,260,52,fee_pool_cumulative_usd,19708.301412170476,17424.627955789416,18164.903835513396,23072.35317221149,3
regenbond_lp_injection,0.06,260,52,household_cash_stress_ratio,0.22933333333333336,0.1888,0.232,0.268,3
regenbond_lp_injection,0.06,260,52,loan_issuance_volume_usd,71.5153560230789,3.3331852110334363,33.33185211033436,166.42597957404556,3
regenbond_lp_injection,0.06,260,52,potential_avg_degree,47.04,46.790400000000005,46.848,47.424,3
regenbond_lp_injection,0.06,260,52,potential_largest_component_share,0.992,0.992,0.992,0.992,3
regenbond_lp_injection,0.06,260,52,realized_avg_degree,11.525333333333334,11.3072,11.552,11.7248,3
regenbond_lp_injection,0.06,260,52,realized_largest_component_share,0.992,0.992,0.992,0.992,3
regenbond_lp_injection,0.06,260,52,repayment_volume_usd,9690.082367794183,1545.4196822510662,2732.2152683088334,22705.252022977038,3
regenbond_lp_injection,0.06,260,52,route_success_rate_tick,0.9673467740981062,0.9423252616301276,0.969811320754717,0.9906431039064576,3
regenbond_lp_injection,0.06,260,52,swap_volume_usd_tick,192035.64572074043,144814.2549531288,158731.50656281295,262569.9338989013,3
regenbond_lp_injection,0.06,260,52,transactions_per_tick,336.3333333333333,316.2,345.0,350.4,3
