scenario,run,seed,coupon_target_annual,bond_term_ticks,tick,num_pools,num_assets,transactions_per_tick,swap_volume_usd_tick,route_success_rate_tick,repayment_volume_usd,loan_issuance_volume_usd,debt_outstanding_usd,fee_pool_cumulative_usd,fee_clc_cumulative_usd,claims_unpaid_usd_tick,household_cash_stress_ratio,stable_liquidity_leakage_ratio_tick,expected_cash_return_coverage,expected_voucher_return_coverage,expected_verified_report_exposure,strong_pool_share,moderate_pool_share,weak_pool_share,potential_nodes,potential_edges,potential_component_count,potential_largest_component_share,potential_avg_degree,potential_edge_top_share,potential_edge_hhi,realized_nodes,realized_edges,realized_component_count,realized_largest_component_share,realized_avg_degree,realized_edge_top_share,realized_edge_hhi
regenbond_lp_injection,3,504,0.06,260,26,125,127,350,74636.14486195089,0.9047619047619048,920.3733850730586,2.0,92288.9340591255,9574.37446215437,9574.37446215437,0.0,0.336,0.00017250128217602049,0.136390536,0.5992654559993952,636.5508800859303,0.216,0.24,0.544,125,2585,2,0.992,41.36,0.002298037829238112,0.0008923602655600654,125,688,2,0.992,11.008,0.019496632399858205,0.004724466737479739
regenbond_lp_injection,3,504,0.06,260,39,125,127,307,72212.89877494176,0.8557046979865772,1441.1606392429962,4.706296266327011,116107.85659979992,13074.615118899392,13074.615118899392,0.0,0.304,0.00025662990601165456,0.136390536,0.5992654559993952,798.972611051409,0.216,0.24,0.544,125,2903,2,0.992,46.448,0.0022865853658536584,0.0008620705681142177,125,713,2,0.992,11.408,0.01607821835958718,0.004985777219416154
regenbond_lp_injection,3,504,0.06,260,52,125,127,351,158731.50656281295,0.969811320754717,2732.2152683088334,0.0,129324.07571581556,18164.903835513396,18164.903835513396,0.0,0.272,0.06381323956737465,0.136390536,0.5992654559993952,913.890407775261,0.216,0.24,0.544,125,2924,2,0.992,46.784,0.0028137310073157004,0.0009198857786719507,125,722,2,0.992,11.552,0.015640885274106515,0.005183980423536752
regenbond_lp_injection,3,504,0.06,260,65,125,127,327,73190.10655715955,0.93,10630.478461886285,127.614846341387,122091.48669369583,22206.538205316592,22206.538205316592,0.0,0.264,0.0002507066959537324,0.136390536,0.5992654559993952,1007.0809100797983,0.216,0.24,0.544,125,2924,2,0.992,46.784,0.0027244244653316986,0.0009508022420591944,125,731,2,0.992,11.696,0.01734387448673163,0.005377677507533311
regenbond_lp_injection,3,504,0.06,260,78,125,127,356,84723.61199046338,0.8896321070234113,5817.2399930942975,59.310187148626795,120732.92823501714,25311.135054832077,25311.135054832077,0.0,0.304,0.00021616304707437682,0.136390536,0.5992654559993952,1095.9057585795588,0.216,0.24,0.544,125,2924,2,0.992,46.784,0.0026755852842809363,0.0009630496303173342,125,740,2,0.992,11.84,0.016513577272499122,0.005508758285226562
regenbond_lp_injection,3,504,0.06,260,91,125,127,355,105337.23368262159,0.8866666666666667,5719.25928683937,0.0,173136.73683357454,29251.348920150467,29251.348920150467,0.0,0.304,0.0001553328232613673,0.136390536,0.5992654559993952,1164.107752971531,0.216,0.24,0.544,125,2924,2,0.992,46.784,0.002997275204359673,0.0009584301613346301,125,744,2,0.992,11.904,0.01571550255536627,0.005618138166811292
regenbond_lp_injection,3,504,0.06,260,104,125,127,377,83684.87443489197,0.9401993355481728,8814.002945862025,71.69032027645413,153185.3402952608,32620.460112006276,32620.460112006276,0.0,0.248,0.061509651992960296,0.136390536,0.5992654559993952,1229.2788519639792,0.216,0.24,0.544,125,2924,2,0.992,46.784,0.003397360512217431,0.0009849507778160748,125,748,2,0.992,11.968,0.0158325952170062,0.005711687207962434
regenbond_lp_injection,3,504,0.06,260,117,125,127,320,48074.44117246822,0.8803986710963455,4992.9445012872075,691.335371277942,136502.6876610075,34800.25860756014,34800.25860756014,0.0,0.272,0.00040607467186108963,0.136390536,0.5992654559993952,1286.3759280522156,0.216,0.24,0.544,125,2924,2,0.992,46.784,0.0031458906802988595,0.0009759690452714211,125,749,2,0.992,11.984,0.01663610165051087,0.005763847482914466
regenbond_lp_injection,3,504,0.06,260,130,125,127,337,67285.01939287253,0.8633333333333333,628.1009991729038,405.720285092869,156253.21891280788,37138.36674870758,37138.36674870758,0.0,0.28,0.000376099912335221,0.136390536,0.5992654559993952,1339.0060751642848,0.216,0.24,0.544,125,2924,2,0.992,46.784,0.0032431083946613446,0.001022042329937868,125,751,2,0.992,12.016,0.01681043365619572,0.005831476195592849
regenbond_lp_injection,3,504,0.06,260,143,125,127,336,61211.9293785641,0.8344370860927153,5018.663019340571,177.2431896334047,164000.42084211754,39968.82853712438,39968.82853712438,0.0,0.288,0.0002644304870184718,0.136390536,0.5992654559993952,1386.0756467893507,0.216,0.24,0.544,125,2908,2,0.992,46.528,0.0034546576187538557,0.0010365647362025482,125,755,2,0.992,12.08,0.017082117325765082,0.00590760958517042
regenbond_lp_injection,3,504,0.06,260,156,125,127,388,100290.30783620017,0.9556313993174061,6050.2965405532395,30.981108107901296,146222.37969098845,43130.675548678824,43130.675548678824,0.0,0.224,0.06056957524928992,0.136390536,0.5992654559993952,1429.4385661159442,0.216,0.24,0.544,125,2908,2,0.992,46.528,0.0033382789317507417,0.0010328400453566652,125,755,2,0.992,12.08,0.017511204721902478,0.005977554566476057
regenbond_lp_injection,3,504,0.06,260,169,125,127,344,68801.58146968909,0.9033333333333333,4275.4962568275505,212.35593085403494,129849.394594989,45753.10781689495,45753.10781689495,0.0,0.264,0.00040746487819203544,0.136390536,0.5992654559993952,1474.389433191119,0.216,0.24,0.544,125,2908,2,0.992,46.528,0.0033205619412515963,0.0010192973613945121,125,755,2,0.992,12.08,0.018141612888668262,0.006041812472889541
regenbond_lp_injection,3,504,0.06,260,182,125,127,317,63374.218198506205,0.8633333333333333,1009.3587970346246,143.38984808621757,149580.75716264802,49240.76159417406,49240.76159417406,0.0,0.264,0.0005246900599153938,0.136390536,0.5992654559993952,1513.382297056258,0.216,0.24,0.544,125,2908,2,0.992,46.528,0.0031351742433377546,0.0010499485058630353,125,757,2,0.992,12.112,0.018665383247190775,0.006105005289147786
